hash,train_image_ids,train_labels,train_azimuths,test_image_ids,test_azimuths,azimuth_same,circular_azimuth_difference
a793d89f7ee09491882cc9644d606f9cbff1c68f553624a5a472bb75041e4f5c,train_03924.png,1,110.07,eval_01496.png,123.35,False,13.280000000000001
a7eb8d07b32a5247ca3e8d41df8fd73368df6167b4c74bd9fc541733fed31585,train_05766.png,1,256.29,eval_01799.png,110.60,False,145.69000000000003
a7f1425208c19e2e1f267f34fbc9d6c33bfae79c975d5a35bb9b625c3e842171,train_06726.png,1,203.56,eval_01021.png,176.18,False,27.379999999999995
a810e6174de93ccab5ff68138fee724cf9a1d941fa67bd47cb010bdfa7a077b8,train_01539.png,0,294.17,eval_00027.png,10.18,False,76.00999999999999
a8c4723cd72c843c85da99b5a3c0c77ca929b5b0d59faac0c2ae5cb1c004b95a,train_02157.png,0,313.96,eval_00474.png,21.11,False,67.15000000000003
a8f10efbb040aac595c0459606a94ca27f0e593e874715edc08ca3c740b45304,train_05565.png,1,272.36,eval_00875.png,128.04,False,144.32000000000002
a9001fa2889d1d51831b0aa33b16f008323378843a4db29a6ad9655d2ef30e41,train_02129.png,1,64.90,eval_00577.png,145.80,False,80.9
a9189a15885b2f4abce1f684b80b0889f4074592b363332957be015ce3eed921,train_00852.png,1,133.28,eval_00249.png,90.81,False,42.47
a9764e9862839a80eaf41edfee642d7fe5c142d14ef6808e063b8fb3673f6cab,train_05544.png,0,359.77,eval_00701.png,289.71,False,70.06
aa52600271d40e9dad673ea845b8063b42c595c00344f771020764c851e272b0,train_06506.png,0,75.73,eval_01793.png,203.98,False,128.25
aa602f563fa0714580ebcd1408f9ea6d666c2fca758d0ae89204bb5483f02b59,train_02480.png,1,156.10,eval_00900.png,124.54,False,31.559999999999988
aa6e2ed539ad3754b842d638f6b1ac9f4078030da0d65fd1757caf1192223615,train_00415.png,1,57.34,eval_00479.png,90.65,False,33.31
aaa7cdfb780f0cb5386c7b59455a0c88dc088cbf7c2f8e4a8a7c83be759d9768,train_03811.png,1,285.13,eval_01086.png,166.97,False,118.16
ab9a8efba40677863ceae9ea88741851be419b5236fdb80d393d177561052a32,train_01579.png,0,272.82,eval_01907.png,86.83,False,174.01
ac3424b2b0d73f8c58dd9969a17266276cd57fd04ba1a7f13862973955560ca3,train_05730.png,1,126.26,eval_01685.png,179.99,False,53.730000000000004
ac72411373037d0d26b63093c7058d599091082246c60c47352b0cf8b1600387,train_05173.png,0,54.02,eval_00233.png,30.13,False,23.890000000000004
ac74aaba0eb2b451fd8406e23073408c7d2b4bd96f1988d138c70778f3301579,train_07351.png,0,327.90,eval_01328.png,96.79,False,128.89000000000004
ac9bdb30c6fcdcca3e14e45de893ca44cac3d825ea53d86ede2908fc45846576,train_05463.png,1,92.83,eval_00029.png,132.57,False,39.739999999999995
acd7bc862da9e463d9517670d676567dbed7658f05c2009c6a3933cc67f77566,train_07285.png,1,280.28,eval_01977.png,166.56,False,113.71999999999997
ad00816309557b098f9a9459b50360aa45e5b3db4ce70b943d6446d3dc09b989,train_00098.png,1,23.82,eval_01536.png,93.51,False,69.69
ad22fe94575d45cc9bf97888a8d2d52ec839fc0c708f7a3ab8a1827f61806df9,train_05651.png,0,335.07,eval_00704.png,170.76,False,164.31
adc0b8993505977c75625e342b39d5df54da7d724346b4ca319b2c3e8a67fc45,train_06231.png,0,343.41,eval_01950.png,274.66,False,68.75
ae4c62d602ec4f04248410a42f3beb7d6718a29deed1b418482b87cd0b77cf52,train_06743.png,1,281.52,eval_00987.png,144.83,False,136.68999999999997
ae6fc7748483b4452864e512a4c8cf43babe505b6af4e2bb1a1538a1fc51c31f,train_02111.png,1,175.54,eval_00146.png,177.34,False,1.8000000000000114
af0057898a3c4413dec45206bab2c7f77c33b7478450676658d3216c03a7e0ec,train_02877.png,1,135.09,eval_00049.png,120.33,False,14.760000000000005
af2c0e328afb39f87d1a3ac810b9531c95d7aaa26c6b69eae6387fda5c5c3aa0,train_07397.png,1,27.65,eval_01550.png,96.66,False,69.00999999999999
af823304472899067a3f52a0e086bd69171c5ac904624189c3b85d5a847d1fbf,train_01215.png,1,316.83,eval_01973.png,91.22,False,134.39000000000001
afeafb5a5e132e2e67353f4e7831177f6ac64a0dbcdc76a75fa0c3f035de5140,train_03027.png,1,174.25,eval_01321.png,98.43,False,75.82
b082b90395ab30bb50d6bb2921837e11da69d0665e1a1387b0f259d82e39d92d,train_06818.png,0,285.31,eval_00022.png,6.23,False,80.92000000000002
b0a658ad466561a25adbde470515c0e4aa556b9a49bfd786aaa175ed8741e3c7,train_02699.png,1,152.32,eval_00124.png,117.72,False,34.599999999999994
b0e07aebee16b1cbc98636edf8020fd761073b4515ff35960ac6a01de0c5a416,train_06236.png,0,310.00,eval_00123.png,140.06,False,169.94
b0e430d207839a78ad4341be58424e34eaaf04f0917633b571cd883bd489f90c,train_06903.png,0,276.81,eval_00168.png,181.84,False,94.97
b0f7b98faba7307616cd957ab359b30013bffbbf2f97f088393b03d21cf49e63,train_02746.png,1,44.86,eval_01068.png,141.52,False,96.66000000000001
b12663423ed15bb2f7d824af0be8f4584c53b9b435b0a00d890b01280490900b,train_01033.png,0,280.21,eval_01059.png,313.96,False,33.75
b1724caa7df648b1299ad53d32772a26578b9265f8431f59d64df017e8e5826c,train_01936.png,1,320.44,eval_01416.png,125.36,False,164.92000000000002
b182ef8b794cba1513ca9afb32670a432df774e9322b79d2b7d200a1d3021644,train_02074.png,0,346.72,eval_00820.png,11.56,False,24.839999999999975
b1a55a396dea6b2c47c406d7c183329b43b9ddbd1fc8d6ea656fd37c85802e60,train_01634.png,1,174.69,eval_01560.png,159.86,False,14.829999999999984
b1ad02d9586ab6e389acfceec663a1d9ca1917d51ae527b6338c5d62a8814ff3,train_04706.png,1,298.31,eval_01000.png,152.78,False,145.53
b2be3c93ea179eaf82b4635d61d88b13360818099a00cfdc318876fdcac2ad40,train_07366.png,1,222.53,eval_01174.png,173.90,False,48.629999999999995
b31d35c88990f941d9bf5b71d539e6e43f3fa8ee9082ce9118d0373a6967fc6b,train_04997.png,1,28.73,eval_00268.png,153.76,False,125.02999999999999
b34419b81eb69cefcf22753faa6d32a0669b752f9d8a0925f7877e01b1e129f4,train_06005.png,1,255.66,eval_01049.png,162.56,False,93.1
b38d2cc0e4a265bc0024cbc9d2f15cadb2298af3562b1728395dd4b738d1486f,train_05979.png,0,298.51,eval_00650.png,40.74,False,102.23000000000002
b3e58d847a451eac579efb183b6e2b982f6eb6dad15422fad8ced24a792854a1,train_02554.png,1,176.25,eval_00804.png,95.41,False,80.84
b3f7bee45c28e19865e99560963b61f073ee05b2044b843657ee96e8ef2583bf,train_06138.png,1,113.88,eval_00309.png,121.45,False,7.570000000000007
b4695730645f049b5091c0ca847e131f39fa22d2badab17d256c7cc34ac8c43f,train_06391.png,0,301.76,eval_01243.png,155.06,False,146.7
b4ad51baa2220c41687ea92725fdf39ba89742811bbf6802b1ba379b7cf5042c,train_00141.png,0,293.27,eval_01609.png,244.68,False,48.589999999999975
b547237c38b1cb755d9f80ac0ab5ff00a953b68e6821d5fffe8366cf633fff9b,train_00069.png,1,2.14,eval_01494.png,140.73,False,138.59
b5c4f1959b45bc0cef2f1f59296ccceffeae218b6873a0ef155934626fbe4bbb,train_06912.png,1,67.75,eval_00879.png,96.50,False,28.75
b6100c59efbdc2f79c5ce4780116b533ae086bc7891a5edc95db78ada1a47935,train_07747.png,1,77.52,eval_00243.png,101.70,False,24.180000000000007
b702815d7c3d84c3f9e8854ef6677e0db4c11984a82a612928dcacfd3caae24d,train_02604.png,1,201.78,eval_01792.png,120.56,False,81.22
b70a3b659a4a778459ed7d1e2a7b6e609b28478806a3bbe29ddcfe2c92c8a92a,train_01474.png,1,247.26,eval_01480.png,139.21,False,108.04999999999998
b70b961ac8e090c9ac3eec5d07327e61d9a55b91790d29adfea59f21038ee2d1,train_02800.png,1,331.85,eval_01491.png,153.51,False,178.34000000000003
b7301e9cb5d11ce13d3ee60f6e3d3c92c5994e569367006df200ce909be26139,train_05374.png,0,314.42,eval_01500.png,337.75,False,23.329999999999984
b7fae37c3c27b854042b9d4b6bc2a10b492695b2923f7886b17b18caa79886df,train_01649.png,1,284.03,eval_01756.png,102.75,False,178.72000000000003
b80fbcc990bcaa9b300d6acf8b45b5234756fc9122d25f6c02b26819cfc3e06d,train_04045.png,1,98.29,eval_00585.png,111.37,False,13.079999999999998
b83ab4f597633120e0b4ea54da23758b7d88f7056c98bdf7f2fe26111351cfd6,train_05369.png,0,278.96,eval_00160.png,231.35,False,47.609999999999985
b847ef3b066d311aaebdd719f35413f7667c86b998f82da73ae100427fca0a9e,train_04362.png,1,188.20,eval_01397.png,135.34,False,52.859999999999985
b8e469b3e846e0311830e0b6d54838bccc27da70fd4c360640a21d37ed9baa52,train_00652.png,1,89.24,eval_01898.png,99.91,False,10.670000000000002
b8f7543ef9ed01e22dd37305cd44feec67805d2aebebbb702a1724f56e98bda3,train_07473.png,1,263.35,eval_01101.png,178.14,False,85.21000000000004
b976b660b7835cc1e93d6c08817549d6990e2126e1594cdfebc82c9700b10fb5,train_07273.png,0,292.61,eval_01055.png,119.24,False,173.37
ba015b29dd98ec7dcda404ecd991b30224375029db15de516035a3e5f56e3c23,train_01526.png,1,176.10,eval_01837.png,109.21,False,66.89
ba1732fa1e8f86dd3829a9c171051df79d9ffd431f890b2ecbf3b9b9ba972197,train_02355.png,0,22.04,eval_00307.png,0.41,False,21.63
ba1e6e2b8fa14ded77b1e5b238e20100474b99de621c1a56bfcba232ce658fed,train_03762.png,1,226.33,eval_00419.png,96.70,False,129.63
ba76a5db3a1ba1f186803eda464630a47d08ffb5436a61c5b712f6db428e0253,train_04085.png,1,123.44,eval_00790.png,90.51,False,32.92999999999999
ba8784144d783465e50da61fc69ce4bf997d3ad2b0f77082061170c4ed8d3ee6,train_04038.png,1,37.54,eval_01200.png,109.50,False,71.96000000000001
bb4e939deb139b605a130b933997dc68cf8826344306f9cf2e15229605fe61c2,train_07388.png,0,288.59,eval_01804.png,329.12,False,40.53000000000003
bb54c22891517b9e160b4b89666acbe3e7702d8e0d891de3c1ddda3dafe4e247,train_07817.png,1,338.81,eval_00332.png,175.98,False,162.83
bb57ddf4c90b7ce30622a24db49e7567d324c02caf37b478ec40af0d78aeae44,train_03149.png,1,158.27,eval_01807.png,100.72,False,57.55000000000001
bb5deb758b3af81f7e2642d64842ebc446825c58ecda2c9d359779301c011cb0,train_01340.png,1,128.84,eval_01224.png,161.48,False,32.639999999999986
bb65eb10a755a565ee2ac68d1ef13da0e3dbceea73815e2f96bf9c30ddcf9d4c,train_03526.png,1,241.10,eval_01545.png,93.09,False,148.01
bc505f473547595a4bc839b3ceccdc9843cc91bab9e198d21e66e0324286ca82,train_01203.png,0,281.53,eval_00610.png,109.94,False,171.58999999999997
bc5371101629127e0db4b5d34ae71629ff77ed65b7d82a241fcd6a048521c0da,train_01682.png,1,300.61,eval_01024.png,111.71,False,171.09999999999997
bc8577c3163e826065c1b3b63553381c70e9cdcfdf524875915735e640eb0425,train_04051.png,0,319.18,eval_01380.png,243.44,False,75.74000000000001
bcdf63416274d3aea8c736133751c530178dd7a7a5729a3540f0410f0df6f010,train_06785.png,0,318.45,eval_01433.png,77.15,False,118.70000000000002
bd24299ed4a6859466ac0c99e7263ecf12aa5c6cf89a8bd09b2c05a9ea49f12a,train_00078.png,0,280.10,eval_01567.png,178.57,False,101.53000000000003
bd80a6767ffbf2b88fc2ae7feac6d3ec34700a267eb7129f228c81404c29686f,train_05123.png,1,282.91,eval_00996.png,138.77,False,144.14000000000001
bda08c51decb3a6f531ac34c9ad0ac2564fee3ece72594f6a553d716812db76e,train_03693.png,0,270.51,eval_00808.png,53.99,False,143.48000000000002
bda7e481964fe652aa798d5136b6164d360f356c0a977545766e63813e4b5731,train_05159.png,1,225.87,eval_01411.png,126.09,False,99.78
bdd8c7f023385c763073c1cf58c86b8efde187f8d1be58c5e08fee39c41b955d,train_07224.png,1,201.87,eval_01920.png,145.27,False,56.599999999999994
be187aeab1a69b2903cf304633eeb8c659090949861cc5efc9208d2fcac25c42,train_01468.png,1,152.29,eval_01140.png,171.21,False,18.920000000000016
be5d2c2e3c2efe9697694123005c40ccd395f061fe082870b10d3c4dd76a8adc,train_07176.png,0,113.37,eval_01818.png,66.05,False,47.32000000000001
be6e4da32c4077caad5fea9da3ff5f0b108b75f8e9986f040aa0f69e1ea22d7e,train_02989.png,1,272.63,eval_00568.png,138.62,False,134.01
bef8e6772128685e59cc8991d7368c03a4b751a9209b99f8b682480d627af40e,train_01887.png,1,40.16,eval_01349.png,109.55,False,69.39
bf611a2bff568fd4f2c4f0a5e088cc88b9d987e2575709e29acc397e0a077322,train_05834.png,1,352.08,eval_01158.png,131.00,False,138.92000000000002
bf672d07a7ea9fd9df64dd2713c986cf926f31820251891493c89f92262bf9a4,train_01421.png,0,27.89,eval_00207.png,117.02,False,89.13
bfb612e26135477b385109d2397a2ad1b483579344533ae7812d5f46639ac8e3,train_00809.png,1,142.14,eval_00075.png,103.64,False,38.499999999999986
c00bc079f0a52b547aa68be394105d3edfbf9064f06cb9dd3d071237cd2ea8e3,train_04485.png,0,347.96,eval_01226.png,20.77,False,32.81
c1191280cc1b91aca491a33cd5bff718d482c398b16dd683e35ad1bc7337e6e1,train_00363.png,1,290.89,eval_00338.png,109.47,False,178.58
c2bbde383bc81909a87e2739ad9ef4089a472993e33fbbf4ad491a8e31dda6a1,train_03717.png,1,101.35,eval_01618.png,126.07,False,24.72
c30f9cbcb7c0a9184564103bc93e56636c21781aa9178475da100b378e254f1e,train_05639.png,0,301.74,eval_01621.png,36.12,False,94.38
c3132a095f55a86f1cbf99c022643655da6c691a5565cd1b2945924587967a74,train_02976.png,1,320.02,eval_00599.png,166.88,False,153.14
c3d450613ab9994de658e6ea84f207cab637b1e8c5c335f32591e0204cfcbc0e,train_03477.png,1,183.74,eval_00232.png,104.50,False,79.24000000000001
c3fb9db72a60da0e5bfa302d29c2be33af0015691309e2aed93d4ca6760e4383,train_02936.png,0,330.81,eval_00084.png,98.66,False,127.85
c410dbebe714c39c15b30875801be582d95278834e156ae1488baf62e53fc132,train_03622.png,1,6.54,eval_00619.png,151.82,False,145.28
c43d395a96799fdc1813a171b03a59cafe15f4fc902373d2a8d82f3bb771086a,train_05600.png,1,20.50,eval_00370.png,128.44,False,107.94
c46c6005560077d3014127af0d6fc57745d869630823e31a418e0de72c2ab13d,train_04066.png,1,217.18,eval_01594.png,102.05,False,115.13000000000001
c57dfc921c637e6872fdfbc9c17de4604f2e3b948616ae1fb9018eb2f43b4f1d,train_07662.png,1,134.74,eval_01412.png,160.05,False,25.310000000000002
c5d298faaedd2c0eb831709a2c6cfeff6986a4cab8c0d3001d3720b034352d27,train_07166.png,1,355.67,eval_00476.png,131.25,False,135.57999999999998
c5eba324918630ce7010b3e503fe96efa55ba79a890d733aaab627412712ea47,train_04871.png,1,170.47,eval_01812.png,144.73,False,25.74000000000001
c5ed447fc55b3fd5a943a28eea00ca3740630ff178e74f74f50c3578a3e09f9d,train_01427.png,1,83.51,eval_00729.png,132.40,False,48.89
c696be9bcde824a8e22ceead194dd1b42a9bad7432507a6443b9fe1e47c5b2b7,train_04375.png,0,270.28,eval_00941.png,354.79,False,84.51000000000005
c69e9b8881fa5188897df27973313f0c4c68e2d0470cd852496bc1433d60aa81,train_01568.png,1,228.23,eval_00743.png,141.96,False,86.26999999999998
c6fc707b5e3902f1aa93c42a1aa0cd1abb2800cded2462fe43fa2bfc3aed837f,train_05263.png,0,159.41,eval_01179.png,356.94,False,162.47
c7c748d3bf9468374aa763b43cc965892aa8d7b64f4e0378bb6c3c4eca259091,train_04521.png,0,335.92,eval_01913.png,145.40,False,169.48
c7ed1e76d62d4a64b2e2923d649dc4f66252b197a022f6dab78babbf43a1ac92,train_03248.png,0,342.22,eval_01291.png,261.93,False,80.29000000000002
c7f2a0ce507a0b8651d62e6ae0ddd26128e9be15c43a71de8f774bb1fde4162a,train_01409.png,1,44.36,eval_00670.png,157.64,False,113.27999999999999
c801d7e270478090de08a275724e19d43f4187b17a76c85212bd955adc8e28d8,train_07299.png,0,342.19,eval_01754.png,128.78,False,146.59
c81e83582af43b76e4860bd5ab22a14296feb4af23125db08c281a3e513b7355,train_06642.png,1,6.34,eval_01307.png,171.56,False,165.22
c8a5b07767c1de64b52a97b19f970ec84f52a2255230b5951eafca7c3c9dd3e4,train_01477.png,0,267.22,eval_00208.png,172.79,False,94.43000000000004
c8c8887cf20985a67c066048fe9a9d2464ca1b183873531cc010f6f9958b3cf1,train_06273.png,1,192.63,eval_00052.png,174.03,False,18.599999999999994
c90d3d24adb992d882b660af0b835d7969b424937350ff404e5f358b00150a8f,train_07644.png,0,147.78,eval_00053.png,79.66,False,68.12
c915b7db070b3bcc15768c6967e62403195f6b53df93902aed2e9be35c41326f,train_04178.png,1,104.94,eval_01337.png,168.88,False,63.94
c92bc79b5d3623ebcfdbb234d9f1dacbfe83dc01f491a3f029940bf1eabd7572,train_03592.png,0,315.32,eval_01535.png,240.80,False,74.51999999999998
c97d7f33082a8ca29ee7426ef33e3959958cf537e993f3bd6cd36b1c50e264c9,train_01140.png,0,315.89,eval_00578.png,319.93,False,4.0400000000000205
c98fb1956de4d70d5148e20dabd6289b5d33e750755864e857dc7cea497f3301,train_00216.png,0,327.25,eval_00995.png,202.75,False,124.5
c9ce6450ddfc9050935c60f782d612bbf38d2302bf302697b3d9b8fb5344c777,train_00082.png,1,287.59,eval_00692.png,122.11,False,165.47999999999996
c9f28e0fd20d388a016df5563185fa16d7eb9d2ee24f6abcd8fad8fd45da17c9,train_04658.png,1,261.35,eval_01695.png,90.35,False,171.00000000000003
ca8904c0ac561d2660f022172b7a5351271b30f9c6be2a457be07010ca6726d6,train_03737.png,1,57.23,eval_01816.png,142.01,False,84.78
cabaf8d0314758d77a2ffd25405389eb444d272b6eeaee537c90f0c4f2f71e3f,train_06665.png,1,8.46,eval_00708.png,107.02,False,98.56
cabd50951a163e5e65cb5989811de81cf3268fa273f599a2bd416b4fd1aab815,train_02141.png,1,238.93,eval_00833.png,148.23,False,90.70000000000002
cacb05457556795fdaa1b4aeb56456698e6a0415173808e4c349f37a37af1dde,train_04463.png,1,217.19,eval_00691.png,169.62,False,47.56999999999999
cace49d6a32cf8bbc155f11f755045ef09a8ec7960493af9e6d6db3a68a88112,train_04055.png,1,255.65,eval_01053.png,138.18,False,117.47
cae53ac4a66bb341bee242bac041be6c8fcaf81b41492218c929fda66b7e5a99,train_02847.png,0,247.78,eval_01795.png,217.99,False,29.789999999999992
cb7bcaff2e5ff9adf7431504edbc962bce5a7a94f81cc8347a68ac1e5b893b92,train_04835.png,1,155.39,eval_01410.png,101.80,False,53.58999999999999
cb868bc5f4a3387253744991b256f836cc961ed6c6ae9b043a5b8889dcbfd415,train_02704.png,1,49.10,eval_00007.png,172.03,False,122.93
cba0b223c60e97f53654b88eb99f69a0ec443dbf649dffdfd044f6387f46e587,train_02144.png,1,326.95,eval_01079.png,102.54,False,135.59000000000003
cc4576b631b88155dffe8b6fce453302c7f5f382ab15d980489f16c2944a7921,train_05798.png,1,189.88,eval_00043.png,176.56,False,13.319999999999993
cc4e86d2ed4cb4fdedd2bcbd8c476cefa1f6a1adef7f2c88d3f9ac65d940f94b,train_06009.png,1,219.66,eval_00678.png,115.95,False,103.71
cc7d4a424ef25afdea2b444aa698f255730b9b8ef9c825f5f5d9e7ae5199dea3,train_01753.png,1,93.98,eval_00110.png,128.56,False,34.58
cceeb4b2bc18abeb757920974e88ea3b22a4acc364a5e3ca6d7854c852cc86ca,train_02807.png,0,339.86,eval_01562.png,349.23,False,9.370000000000005
cd52116b3d53481a1e88f2ee13e58e603688e10dc573a011a407fe89bf228895,train_05248.png,0,298.71,eval_01778.png,199.81,False,98.89999999999998
ce3655f1faffcecee4cc3c778050615c4b52e7ee9cc517da8089f3e999eee50a,train_02975.png,1,26.27,eval_01259.png,177.09,False,150.82
cef3cd07c5c1ff82979c6781f2842eab344225dc6b639be2baa1dd0de8d63611,train_04526.png,0,59.95,eval_00540.png,237.66,False,177.70999999999998
cfabdd6e869d150f4cedff7122844979b03517272b475300fd583e8b71e9f56f,train_02564.png,0,270.50,eval_01492.png,40.25,False,129.75
cfc48c56753047ecad286dab681e0620200b466d449e75e5790068682fbb1b5d,train_00246.png,0,28.43,eval_01608.png,334.07,False,54.360000000000014
cfcd4ba3342b578fd4b8644e4d2c318c0fac19f28f7837684e8352f1aa554b13,train_06171.png,1,321.64,eval_00342.png,99.68,False,138.04000000000002
d07950d3ae16213bce34ed05e45a3f2170d2402bfddcb1ae02346c7f6500d970,train_03718.png,0,347.98,eval_01443.png,109.86,False,121.88
d07f4525841bba1631019de6a796e43c883ca36e16ca33f16b50067462f3f765,train_00103.png,0,250.42,eval_00248.png,262.54,False,12.120000000000033
d095e8ecaf877b42f172da097d44d4791ab46828a7f6bbaebac40ebc595ca720,train_06284.png,1,314.52,eval_01601.png,107.97,False,153.45000000000002
d0991d0544222393ac559101a1a5032f4e6f76fed0e7721cd0e82986e309e803,train_04399.png,1,203.30,eval_01097.png,107.30,False,96.00000000000001
d0d349dd7b35ff63acefb6b27d4eb3a12fcfc472df4ce63848a847af4da6d7da,train_05047.png,1,257.71,eval_01371.png,155.64,False,102.07
d1060ac5d31c4458910146ae519b068f724f504aded5256448810ffc48acfc13,train_00194.png,1,69.31,eval_00030.png,141.87,False,72.56
d17ecf94d7232dacea06626d788e07e7468e1a80845b363a059fc8df6644ea64,train_05242.png,1,154.52,eval_01719.png,149.63,False,4.890000000000015
d1a17e5be5f749385241ea2802966ab9b0b25e1b1a6a5eda7a298887a057f43e,train_05898.png,1,306.85,eval_01374.png,103.93,False,157.07999999999998
d28f4f2eab4f3c7317088a8c6dc97e91f0142602f907ade61d3a2a773638b3d6,train_04659.png,0,284.89,eval_00061.png,222.45,False,62.44
d2982ade30dbcd67219eae92e302ca5fb52d2f382571b65f43ff760f4a4a4e1e,train_04719.png,1,80.27,eval_00324.png,172.85,False,92.58
d2bab1edb92e00d42466e3b388710be76e95cf1bc7770561bc4cf5811e0d68c8,train_00046.png,0,282.61,eval_01351.png,213.88,False,68.73000000000002
d2d5a9d5cb25dd4758aa4cd9071ff03bf6e45cdae713bde4f22d9e24381e28c7,train_06637.png,0,352.77,eval_00450.png,138.56,False,145.79000000000002
d3a3e1c827738a5ef63817518d9901aefdd8610ca392b95d36dc7180add289d8,train_00614.png,0,355.44,eval_00090.png,154.56,False,159.12
d3f72f130a4b2630a7a9b82cf493d7a3a6756c832bb871e7b5afa3e5d5cfa1c1,train_02286.png,0,311.97,eval_00165.png,50.78,False,98.80999999999995
d4817f4b89b77417d7eaee0009535adc0643e70681dd6e829e8c06bc27565a25,train_06191.png,0,298.40,eval_01445.png,300.53,False,2.1299999999999955
d490f7bbafbeb0ca98265ce4c9280bdb8b6857d586ddfdd7396a9efe856b8ad0,train_00077.png,1,271.92,eval_00711.png,110.85,False,161.07000000000002
d51f6f08b4d097bf67558b3fbb16c44244ec49ac90bf0400b0d3567b5085dc74,train_05603.png,1,145.35,eval_00584.png,130.46,False,14.889999999999986
d557b48c4bdc4d2e4a8f2278a90ab36dcb136c96171518de571dbb9f9dc718dc,train_01122.png,0,290.46,eval_00132.png,82.48,False,152.02000000000004
d61e573f2eba0f91378fcf705bc2ff7eb9e11331d134aaf727a7a38cdf1c9bbd,train_02239.png,1,278.00,eval_00596.png,169.32,False,108.68
d62f60c75b2060484235adf1f6b992a6968dbed86c7dcab7fb5d3d77488711ae,train_06758.png,1,155.77,eval_01558.png,117.42,False,38.35000000000001
d688a56ee2379976f98b0906f6592c8fbe74cf469d14f1b7c66e4c1ec673ff9d,train_07383.png,1,348.92,eval_01951.png,177.60,False,171.32000000000002
d6d67b0ec04c8324e76dca03e7ad5209c279cf996fefa5432f5db6dbba572f47,train_05134.png,1,127.70,eval_01570.png,96.43,False,31.269999999999996
d720695dc5ff462b7595415452d43d94f1c5d94eee565e56b7a09c70dfa4e351,train_01039.png,1,215.75,eval_00366.png,133.86,False,81.88999999999999
d807bb720bd20f6e0be8a053e1c3fdf18f6a58ca5ce9cd676566664fae8789fa,train_07097.png,1,269.83,eval_01988.png,119.28,False,150.54999999999998
d88c573f10d4f767cb30c54da05a9e171a236f6a6bfcf0fa41572e2eae801610,train_02110.png,0,338.22,eval_01248.png,127.08,False,148.85999999999996
d8ce3184a7d6fcd499b1fed5352947695b1fafd4de7aad6d51be77c4cb08889a,train_06475.png,0,127.07,eval_01361.png,244.82,False,117.75
d90d0d8cde6005fb46f4c6a32364304000b103a4acc710079e32fd6bfbfa2a4f,train_04092.png,1,186.71,eval_00846.png,116.80,False,69.91000000000001
d9192f545ac4219243985127487b1e14f4db344c624317167f63c83221d00b99,train_02264.png,1,325.29,eval_00679.png,164.27,False,161.02
d94188cda0b07cfeab443ba1abd7cd3543d532f874cfec183429ffcdcb338edd,train_01692.png,0,290.94,eval_00037.png,69.20,False,138.26
d9ccaf6505282da22517520e969e514ef5923b0db864471da82924f7a762ade5,train_03400.png,0,349.58,eval_01979.png,283.19,False,66.38999999999999
da3d8b03217e22fb7cf79172a0e71a7c555ca4169563c15d3f2e55d6b19d38b4,train_05568.png,0,53.27,eval_00381.png,180.91,False,127.63999999999999
da6b1633e9a4d528604735ec801e4f0f8f1fb44630da046f9dc46036894eae09,train_00677.png,1,293.47,eval_01398.png,121.12,False,172.35000000000002
da76461c6f957448ce0f64044098146e4828baf0cf629ce8bffedebca8fafc7a,train_04241.png,1,158.87,eval_01450.png,160.84,False,1.9699999999999989
da7c03b4fa74da28a04f47553802819a06e7998b5133826183f879c66f6511b2,train_05524.png,1,77.08,eval_01974.png,111.41,False,34.33
daa164ab70aff51a8a537bfb546591ebf1a0a21a72ea7de343fe666e69e2ae50,train_04520.png,0,295.77,eval_00608.png,112.80,False,177.03000000000003
daafc214aaebff5e17a14eb5f7e890316d842a59ddf7d3b19ca33ec6b7a60358,train_03491.png,0,331.45,eval_01737.png,14.38,False,42.93000000000001
db12498dbab8ee5bc2e3d7945b23166c476ef6b911995496ab70eaa1c08ec5c6,train_05213.png,0,272.63,eval_01007.png,43.83,False,131.2
db463159b283ddaadc06a59a3537c4340dfcd8d5f2bf66ceb4c686c1e2b916f5,train_04322.png,0,307.42,eval_00632.png,255.23,False,52.190000000000026
dc24f327ff3232ca838c3f679840f82e24b6a1a1e7ae3a217e608b8a5cb09bdb,train_02188.png,0,348.77,eval_01661.png,154.10,False,165.33
dc41c8a46ff8659466409a684d7a41da1a6a3dc190da9885994b0646ddac34a0,train_06794.png,1,344.92,eval_00011.png,143.46,False,158.54
dc862798929e484fe442d49899df785ca247ac5321a00a6446f77d5edc8aa692,train_04758.png,0,337.87,eval_01830.png,105.02,False,127.14999999999998
dca03758fc7d29bbf3a5b04cb6eca93b815ec8ed4e25b01f76bc5e6f9cbef984,train_00539.png,1,309.82,eval_01707.png,105.20,False,155.38
dca47b24e462ca9a35ea8d411cd38317539e8d946bea0f2a5f285b4d0307cacc,train_01452.png,1,298.13,eval_00466.png,145.97,False,152.16
dcba4c25dab82652f07df5770295a43525cf43ea4b27b646cec0d1ef7c69aa4a,train_04945.png,1,57.86,eval_00415.png,132.26,False,74.39999999999999
dd188c8ce63eb5fd36b8f00b7c4125eaa6865d63d6ff34eaeee2bd2b5a163f21,train_03751.png,1,261.63,eval_01561.png,139.73,False,121.9
dd415d390e982007fb662fd48f1bcd00d16207898cdcbce9deec0fc4bddbd785,train_04686.png,1,315.99,eval_00106.png,136.94,False,179.05
