hash,image_ids,labels,azimuths,num_images
661d03d2274530d162366928d63ac27b8370ac4e4ca26832f1012c4e93a1f80b,train_03207.png; train_07682.png,1; 0,262.40; 240.71,2
66642f32d925b19af8213c6fa22a741f83410f61f4b67ecd5838038b788b3350,train_00237.png; train_05867.png,0; 1,45.59; 12.63,2
66a5e2251940cf51ebb07bb38f178dcb00ab81f8d84e9082dfdd23f16d76b081,train_02376.png; train_05236.png,1; 0,147.03; 337.89,2
67115655bb96cf1f37e560571f0067b820a80093965f73c3ce39c51fa2d02873,train_03209.png; train_06190.png,1; 0,78.27; 294.47,2
67563741c82a87e7a463303c0bfb0f92d618f894b6de9ca0b7f79c9b87303134,train_00659.png; train_06696.png,1; 0,143.13; 304.16,2
6799a867333a0bff5cdda6dc56808a7a43c24a2af9fdc4113822f60a40ae1c65,train_01194.png; train_07844.png,1; 0,112.10; 327.04,2
680d05d900b5d29a00a82a7acb50de0e6252a31f2161efed69482f37df8ee286,train_00568.png; train_07540.png,1; 0,67.38; 315.05,2
683d08621c690a19bc0b0db16042adf617cd28b1ef1f3fefcf1395ed60a79386,train_01061.png; train_01746.png,1; 0,346.00; 352.97,2
68790e63a3fdaf3afa6b4dfbeb0583476172b51ea68660b9b455349a3177e733,train_05485.png; train_06218.png,0; 1,270.28; 207.44,2
6880b30dc584646ae60e7fa6640e3cb058ea69f737060783a77faf144a2d214e,train_04898.png; train_05388.png,0; 1,65.24; 225.94,2
68b2f2f6e0e85eb52c6961db90b3a17caa59481ef0345a9df6b5bf00aa8c0979,train_01116.png; train_05822.png,0; 1,298.17; 314.66,2
68d6bbf823c8f5572f8ad6a347c21f2b4960cc64ec872ef9348980e8eb270fb3,train_07406.png; train_07493.png,0; 1,309.13; 293.22,2
68e96ecfdac9153ffe28c1dff450583c33e973358bd361d5523dbf9ef2d7335d,train_02867.png; train_03696.png,0; 1,263.78; 257.50,2
6915d06c754c2a45ec2f176e96d1e7f2c625a108b61243953439ffdff0414568,train_02696.png; train_03877.png,1; 0,61.99; 335.57,2
693ad47b214aaa6448fabd6bf2e641abc03d3e39dc1b813db85d739c560788d1,train_04011.png; train_05464.png,1; 0,272.37; 277.79,2
69465aa2b5653038c68d67047e9be79709f78560bab565e027730037d6e5bf6d,train_05153.png; train_06485.png,1; 0,111.36; 294.61,2
696130cbe5c29d47f5e7e3c3095df7f3de9f063aa41695ff38b79ee5aad26677,train_00302.png; train_01198.png,1; 0,201.67; 326.69,2
6961af327e3528e42a306c32928e6f0f68f5c3865a604ecb4ac280a2b5c18ff0,train_00067.png; train_04504.png,1; 0,306.51; 319.90,2
696644c3a99ebc7dcf9999523fb5b54238d012b77196625d3d38c2afa996609d,train_00243.png; train_02809.png,0; 1,112.81; 272.06,2
69c0690d19fd056f2781fc5562692b1ce801cebda519884682b26c927b8618a1,train_00064.png; train_02158.png,1; 0,70.21; 351.28,2
69ce74ac8bf42b03a4a0a7a5e4e1ebc03af825251a47e732922a3654a68a6052,train_01633.png; train_05963.png,0; 1,345.73; 13.65,2
69e7a5520d74383c7aaa0d0488ca20fc2274334c946ed5e5e7b915b7bea18d4f,train_02548.png; train_03796.png,0; 1,309.42; 305.52,2
69ec2a76392695bdaef0ccf0cc80e2b04a40e352733236ddfc0f052dd3d0a0f2,train_00138.png; train_07593.png,0; 1,320.09; 264.35,2
6a22840031409c230da627c49981391502c259e90c532d51a15c81577021b16a,train_01699.png; train_02928.png,1; 0,19.49; 274.49,2
6a4208fa90e829ebd3e2075b4df5c31d5b84866711ae5839f8d57ae88209a742,train_01611.png; train_06666.png,1; 0,80.91; 337.26,2
6a607d50c5b660672e5d3be6d4ccedaff1521ddcf82a6c809012e7cd6874c2e6,train_02764.png; train_03116.png,1; 0,35.81; 301.12,2
6a650a2d87e79296f060d39fe1f7e3335903615e2593ae3a619a03a937a04305,train_02488.png; train_04510.png,0; 1,342.17; 265.75,2
6abfbfd2d43d2500c91c84742916594e2dc13ab6d75840f3b6685c3fbe365052,train_00165.png; train_04810.png,0; 1,279.32; 331.31,2
6b029062bb47288c7d594dd46b4af68617bd5eae9956aa39a5604a03d29c649b,train_06059.png; train_07207.png,1; 0,99.33; 58.29,2
6b04fcacee28b23e402b9d012c5da17591d1ce9ac012c355b0badc99771ad34d,train_00480.png; train_06723.png,0; 1,330.16; 173.21,2
6b443642fbe0a7287df11752cee0cc8d090c1fbc1ac97b3761544fe016184d36,train_01816.png; train_05142.png,0; 1,301.62; 340.79,2
6c0a65becce35b52c1f17a6c496c99e620a466c7facadfceae5b2bbcab7e61e9,train_02835.png; train_04310.png,1; 0,156.00; 267.86,2
6c232db8429705011d70f573108acfea54e9a8e6d7620237900a04c287a69b27,train_00884.png; train_07160.png,1; 0,180.25; 274.23,2
6cb3d8f923e0de051c7be2cea259ae4a57b722769aa19d86a53dce3648276558,train_01227.png; train_05945.png,0; 1,340.89; 323.77,2
6d3b955e093ca7e9af3060b9896de7df9fdd610e0a2d44554e395bac003c426a,train_02069.png; train_04431.png,1; 0,22.71; 342.86,2
6d6b3585f6191f41cdb5fe1f2e4660b21ee4f6c89b4ee3d3b5917aea86d5ca26,train_00588.png; train_03222.png,0; 1,90.09; 257.82,2
6d942dbbb0bc32d6838fc0d5a12921f0195e9cb9b33cc890696156ee696afba6,train_01865.png; train_06577.png,1; 0,341.98; 236.33,2
6decd31eb1508aca51634c1a0daf5089366a8c4d1e47ddcb9b3c79fd6c92f78e,train_03402.png; train_06885.png,0; 1,334.94; 89.60,2
6e0bb9b94c5c6ab5fccc0968193256c685bd8e79d7e8e22cfdd049e6fb5dd82d,train_02539.png; train_03584.png,0; 1,322.11; 203.57,2
6e4ed8b555162d673a3b4bb3a467aa66c47746a38930af97edffae3f04e1014b,train_00806.png; train_04761.png,0; 1,348.43; 37.44,2
6e8c7d68b1ee2a2c23a37a37374113331c9cf6578b9f2e898673fca8bc4a9c92,train_02625.png; train_06709.png,1; 0,321.07; 60.79,2
6f082462d0f21efd9ba35414484d085ffa5e8752c3cb5c03947866636448252c,train_01648.png; train_04582.png,0; 1,317.72; 333.95,2
6f25a7b2b3e08021f0362972559ed5fdc8f1408509f9c19ad2eeb0d260bc2577,train_03650.png; train_04345.png,0; 1,357.54; 233.58,2
6f38bf01a9fff5953d4d29f797e9ed96051b78414a381ce2214e779248fa5952,train_00660.png; train_07096.png,1; 0,22.01; 331.13,2
6f809d9d1a5d1af69736653a292254991a5f0113041a5131185e73fa94449ee0,train_02203.png; train_07056.png,1; 0,314.48; 285.85,2
6fdf3202ad353453c4779900b3cc68c70c04741b12affc4e8775ddaef866e1d2,train_00027.png; train_00321.png,1; 0,70.81; 355.45,2
6fe36bf19ec0f50918ccc20bbb20e060f0bef1e932a402a07cfcab063d685aaa,train_00898.png; train_03745.png,0; 1,340.12; 46.06,2
6fe45555ea899f1e9d981ac5ad1ad7171317b7ca508709762b84d8d258c86c7a,train_02405.png; train_04119.png,0; 1,315.51; 303.40,2
6ff392a44ff243c4e744e57f90e58edcd803b35b1e31359b0af3d903c96c2978,train_02225.png; train_07156.png,1; 0,68.66; 273.66,2
705fd6b1e9701f65441d664f58583d3bd17ddb29d906bf4e69d1fc9057c2b7dc,train_03552.png; train_07823.png,1; 0,229.87; 354.27,2
70a895d4195fd303dd3004101ac40c2e090dbf4d3d95fdeb3c5efd52e56eb518,train_05688.png; train_06872.png,1; 0,209.06; 358.92,2
70cfde9cf83dc0d7d81fe071d4f2e0facef89e56633d4c5d98751dca2bf282a0,train_04549.png; train_07289.png,1; 0,10.45; 270.66,2
718669c0a4ccf6e2fe0afb666dbe4860f71803ace41a0a15ccbd93cfb6425d62,train_01574.png; train_04897.png,1; 0,180.19; 41.02,2
71c4737ef83b5fab815b7a4c90d28795c374726ef6a38ac1bd6b3256b4cdeb27,train_05139.png; train_07533.png,1; 0,331.97; 340.45,2
71c8c8e8b1ac56ea871436015b55d169e03326ef66a530e19884233466add2eb,train_01070.png; train_05697.png,1; 0,296.29; 297.35,2
71d5170d5bb65d65810d8efeb28f5f54b42049a7552795995a4711000185f91b,train_06078.png; train_06730.png,1; 0,53.99; 357.13,2
71e96f78478c37e70fcd460d037b42396175ced7f3f502395ccfdffb5282add7,train_06847.png; train_06971.png,1; 0,46.87; 287.25,2
722046e3ab561dd68bad3714f8bc7b9a070d59275b9fc51c84a0bcad161aa17c,train_04937.png; train_06329.png,0; 1,303.46; 142.76,2
722c1dcdf84319f4a397c3018ffe505181a4513b0bfa10d2d64d74e0ba91d794,train_02862.png; train_04921.png,1; 0,198.55; 318.33,2
724a8cd8ba37284f87ec45ca2bf8a8d9c968816293337c486de957614493d3c6,train_00905.png; train_04974.png,0; 1,278.23; 244.14,2
724de837935d730003938bc08d5015e56ef3a440c67c48d5d67d3f33d86d25b1,train_06293.png; train_06565.png,0; 1,296.14; 114.02,2
7254978534a08929e8fe4a4a785a5294c02d6a8240f45d295c160def0ecb407a,train_00388.png; train_05034.png,1; 0,139.56; 305.30,2
7260e37b229a24a3cba0c78bce73163555ecf147e45e884d350e8622cdadbf74,train_03524.png; train_05687.png,0; 1,352.93; 294.15,2
7274520113bee75f70c661b90aaa428f821cf0ffd1304997ef6a0cd2fdc97070,train_03346.png; train_06234.png,0; 1,308.84; 307.97,2
727e09ba18806274e6cecb48b2ff339d057da6fd5845298b8889b3d7bc87abac,train_04374.png; train_04638.png,1; 0,286.67; 293.98,2
728fffb07f9abaf579c792f7c09181f07b221c30e90790740cbc1a9a81b451d3,train_03857.png; train_04781.png,1; 0,338.54; 290.04,2
72f05325989f73250a4e97e4dd07302a94907f5a021d1d9cebe7a3439334f3d4,train_00256.png; train_05648.png,1; 0,319.42; 296.27,2
734a916eee1809b65ed7fb75db6a6ea630477834bae860dff5c0925d7940b3b7,train_00559.png; train_07306.png,0; 1,314.43; 133.58,2
736e07ba3ca774ff9cd273f1ecf6ff9725b4436c64c4cbd5c4249900720e3007,train_03698.png; train_07467.png,1; 0,230.97; 337.26,2
7379e91133c5bf20729df7d83b49c27214443aecb3fbe35e5e34f309e9706979,train_01027.png; train_04099.png,1; 0,334.48; 346.68,2
73ea9e956de5cfff84616a70de9f5babb27ad8ec697295ed1ba2ae4b9de292c7,train_00040.png; train_06539.png,0; 1,256.77; 119.55,2
73f7245c9d9c34267460cdaa61266ef72512300ffdb58ace63612c3366413515,train_01453.png; train_03148.png,1; 0,335.48; 291.25,2
7419eb8bbbee2c9c7ee20cde7c6cc6e499590c94deeb6f0829d2e51f006425d6,train_02721.png; train_04025.png,1; 0,303.13; 165.35,2
746511023a08eb41c82f16ad39352bfc9ce5f97d9f20fea1ca849e6b86858738,train_06115.png; train_07011.png,1; 0,73.88; 341.17,2
746d6f44111c338df9f57d161ff00477d03c094cbeecbc51db7478754ced7990,train_04366.png; train_07408.png,0; 1,347.21; 285.20,2
748bcb745206bc5a280296e54ff133b3224bd75c8ee6c932a5a0127ec65b7f51,train_04496.png; train_07449.png,1; 0,249.28; 335.83,2
74bac480ef485beb4a096e85de502f70ea33e98675e19c421d0dba3e559d5a09,train_06075.png; train_06261.png,1; 0,160.13; 178.64,2
74d52637025e1483267b716b14702994456cc1339d25be06dc545d2a617a8707,train_00308.png; train_04907.png,0; 1,280.82; 192.48,2
74d82d5fd6a10a2293888035294f5695368b04750e9b375025fad523e74ea6c7,train_05102.png; train_06544.png,1; 0,216.53; 22.48,2
74f57d40df68910a140b7c28eef74e8904b6f2569ecdc282d52a84883474786c,train_01386.png; train_06025.png,1; 0,6.44; 351.31,2
74fe336d63471609292ba56ef76452b482c659c223d9de734e0f44151ac27c96,train_06840.png; train_07525.png,0; 1,270.98; 116.94,2
7549778945fd23cc78d4159886d67cee964835e108345260a1bc67f0609949bc,train_00412.png; train_04284.png,1; 0,320.14; 331.72,2
755472d1dbd9d0445460fc9e506fdc2ac02d53d9768a706c65721baeea0640ee,train_03308.png; train_06480.png,0; 1,242.43; 102.69,2
759c5e3488ed063c8a5f31e84370049f57763ff2c433092fd3a734c54b11a626,train_00020.png; train_03487.png,0; 1,106.18; 258.03,2
75b587cd9b7dc93f6ffdc911cb8ed3edf3c0b9dc8487aececc6a12daee440b24,train_02707.png; train_04805.png,1; 0,3.95; 335.78,2
75c295e56613f6015164b8c3a6beecf2a8efe76894606c8bf7dbbcccca397dcc,train_00696.png; train_00811.png,0; 1,329.26; 27.63,2
75cc2cf2f72fb4ea654159a4b9c94bd561f12e1cbd40b9f95aa2360da65a8db1,train_01641.png; train_05550.png,1; 0,136.09; 329.36,2
76513c5a82a55e333a96eadc1f3ef8a30ede62432ee96568bf5677e5da7b34de,train_01054.png; train_06825.png,0; 1,109.24; 251.89,2
76822f102b57fa1d9c0efae6a4daded8874c9d6838f6c053f20d1781d07bb627,train_01760.png; train_05643.png,0; 1,282.63; 40.26,2
768bb88afe8f235f5c6728f62c4948a8d3f52c3eb905d26c0bef1054d1f95c67,train_04040.png; train_07194.png,1; 0,349.95; 41.79,2
76ae8f8f08ed96a8d70c7f18a23ebf7530013059154182acae70e66e4708375c,train_00919.png; train_06555.png,0; 1,314.91; 55.99,2
76d259531b223339a9c16407ff9985d5c6b9028c97538339dbaa6f3669df2f5e,train_00140.png; train_01035.png,1; 0,86.26; 301.33,2
76d815a36f36a15b8150287a82a479a7117ff3b0329d1bf72cb5fa51ef389454,train_04456.png; train_04932.png,1; 0,309.24; 293.57,2
76f13e15ac39b9270a4a46e69c8677ffe56f9a34a7bb9c98e26ae11e8421ab6e,train_01765.png; train_06390.png,0; 1,299.57; 279.05,2
7712e6bc8047c72d20b97555e59d44c384067ce86692a21fe0afa442d3a27181,train_00419.png; train_01551.png,0; 1,346.63; 48.74,2
771b9b6076e9487ff16c1af00e4f0147b243f49903da3416c2b8c3fbe3846715,train_01608.png; train_04351.png,1; 0,74.43; 347.44,2
774c35c9c548320599eac52c0d2801cb677ab61bdc25a8c9f8d4a83653070484,train_00764.png; train_05906.png,0; 1,286.70; 347.98,2
774d9a90796e979277b40153f8f33a2c06b9e9315a82590dc4c8a4306517afc1,train_00746.png; train_04542.png,1; 0,258.28; 42.14,2
77678d4bb02e4c415614cb84db3986a59d52cfeb45fb12d2110a805828624077,train_01007.png; train_01085.png,1; 0,32.64; 336.20,2
77751914c0fe3c0cf72cbb50864ba28fcd0e771113c82761a67a022d8a40c3eb,train_00345.png; train_05540.png,1; 0,102.98; 183.09,2
77867fe721e46baaface2d310645c23407ae485748848b5b3bc18a1b22c3735a,train_00121.png; train_07730.png,1; 0,345.36; 308.22,2
7792a6e3e50e88b9b3af96befcafc6a25a67e1e4dc2a68ca7a8677b6fd5e8d94,train_01459.png; train_06295.png,0; 1,218.55; 342.58,2
77ac19bae183ba6f0cf4337af7e6dee6152372dff1e6071d0cc98f842872a021,train_00005.png; train_07435.png,0; 1,109.42; 357.61,2
77e39947d677e22b9f9f5c8b04c6525ffb53c4fee5c29009ad77efaba6c8d468,train_03523.png; train_03961.png,0; 1,320.37; 86.96,2
77ff5c623b753501c22598be48dbc1d78d7b7c16b3f89cb4211c0eff2f6f49f6,train_07542.png; train_07837.png,0; 1,205.63; 245.00,2
7887db5281b72a25ef31f5d584ce81e0709907f18464edaf8cc15fe1e5cd7bf0,train_06668.png; train_07545.png,1; 0,348.13; 309.23,2
78af50d72a35c192d3e64830e50d74009f4eab0151f1c2d1115665d3275e3407,train_02874.png; train_03051.png,0; 1,305.43; 187.66,2
79068450aa38817d801f38cfc1af79b26cb119516cf46ca8ad4b843812c51a8d,train_03363.png; train_06149.png,1; 0,345.91; 242.27,2
7909356d5f5e18335b057fb069689afda90d8b03a45add5f0d75dd259af7480d,train_00943.png; train_02273.png,0; 1,358.87; 140.24,2
790d5950630bbc7c7fce7ee65b842df32fcd45aa1beff6ef8efecd8ebc3758f8,train_00319.png; train_05723.png,1; 0,225.21; 357.41,2
793c20508e162a8ffa9f2d31d659306e54e6aa9265fa6ec6b890f8fa5f1da8be,train_02850.png; train_06286.png,0; 1,31.35; 344.81,2
79769c39ceedaefb3711d94cf64c41b6ce4aef1ff974aab8b42f5ec69cb4c8f0,train_01430.png; train_06271.png,0; 1,170.61; 189.23,2
79863c81e51b22cb9c4e77051a485e5f69a501a39448aa27fec742b73f446f5e,train_00282.png; train_02164.png,1; 0,207.79; 336.39,2
7991339f285340ce6f6c4d1f82f4ea725967d522c8c57283d3df542cbf5fd0d2,train_02551.png; train_07634.png,0; 1,341.67; 354.74,2
799fb818e6030c768b196b5e3c95eb042c0c0197063a3d43741cc0fd2409714b,train_01905.png; train_06256.png,1; 0,267.80; 48.79,2
7a1041bbe299ceb3837d3c601c2c10be7d72a70cd2fe1194d96b41524899b0ca,train_02897.png; train_03033.png,0; 1,335.35; 73.00,2
7a4ff20afd955173c87a68131ce45d169eb5cc225c958f093b833b53f1a2eb84,train_01160.png; train_02951.png,0; 1,306.92; 23.28,2
7a50ff01d4185c9fc3d99e32c82c0ba5c2cd52e5a6a520a97a174d31b2987e93,train_00277.png; train_02340.png,1; 0,174.73; 313.75,2
7a5c50cb437a70427499ec668611ef886fe334dd9045c345294b5c5efde436f7,train_02357.png; train_03849.png,0; 1,51.21; 144.32,2
7a6d9a9ef2f372bda05b5a32ff9005f87dfe5a53c08ba7c8fd7cdc63a43aefff,train_04670.png; train_05840.png,1; 0,12.08; 220.61,2
7a7fe7c07993bdefe4229d455a74fcb8d97aae256b4d4bb96b115629a3740ad5,train_03021.png; train_05940.png,1; 0,320.39; 316.07,2
7a989a6b67445c00f779954712894b423f64431cf4079ec182ec6b17c92e64d9,train_03456.png; train_04386.png,0; 1,297.91; 57.74,2
7aa0cb43811894263c2780ca2552a832659a2f3cb7ce8be3bfce481452be3962,train_02037.png; train_03566.png,0; 1,333.78; 162.92,2
7aa6a4e37328406db93de5288d3113893c516be351d48f763bc70c3c41eace8b,train_00579.png; train_03053.png,1; 0,255.01; 130.04,2
7b1ee03211c29d6f39ac62b96725b415845ca39424a4fac094e948c0569286fa,train_05049.png; train_05621.png,0; 1,346.11; 203.63,2
7b9535cb7bceeec9433ee1d96fb11dc560188507029595a2f9648f6ad5fade13,train_02935.png; train_06663.png,1; 0,159.58; 120.40,2
7bef729b37401eb088f3b2f21bcfc2de624872ea05669f84a0ca3a1cf932971f,train_03881.png; train_04836.png,0; 1,327.44; 36.70,2
7bf1fe66c53604e1e2111bdcb07ce1bc650e09cd016e63d4bc5c6af0b8a0e8ae,train_03184.png; train_03349.png,1; 0,165.45; 311.28,2
7c4db7e391753db17d0f5b39369ba5be058b5eaa2f03085ae1f2ab824f029513,train_02151.png; train_05222.png,0; 1,312.25; 244.70,2
7c5b4d91ff86c3f01c93fc0ebf91b571318e4703f4dbc356f4ce794fe62cc297,train_01432.png; train_05875.png,1; 0,229.95; 313.39,2
7c7fdb15a6405b7393522d855a3256886a27de6940991f9ced6732d2c63aa6cf,train_00911.png; train_03647.png,0; 1,224.89; 168.54,2
7c864bc7ebdb66cc5576b552dba8ecdeaee07080ebb9ad5fab729b615db9b853,train_04424.png; train_07331.png,0; 1,302.33; 37.39,2
7c8de3320185d2c0cad8025c05718c648732b4c5731a08458cb18d439215ad1c,train_01924.png; train_06760.png,1; 0,279.50; 284.66,2
7c91e556286c5d78c154c1a430e65168e0518611df5c19e6a9dea6326a0de81a,train_01670.png; train_02969.png,0; 1,336.74; 205.69,2
7caeb6464b8827e75f8e331d82d591c95e90c9ad48bffdf7be4dee8ce76b4fa7,train_04786.png; train_05078.png,0; 1,132.39; 302.59,2
7cf100af76f1b082693d6d2b85ebc80cc01f63ece679d0dbf1ebe06228e6979f,train_01366.png; train_02747.png,0; 1,270.22; 150.14,2
7d035657c574710aab8db117c3bc6373a9db99602f3959bf1c16c7c78dbbdb4f,train_02061.png; train_04417.png,0; 1,358.96; 337.51,2
7d1e148e86788c453301e1577a1ca94b16980f1af2ab5e718184f69c899cd2d4,train_01598.png; train_03839.png,1; 0,92.52; 325.91,2
7d1e1f7e2d3406db0a8710ab646c9afe9133ae13466219d62503fba12463e439,train_02247.png; train_06752.png,1; 0,262.28; 311.40,2
7d5652bc1820a8ec449afea036c6b3b552f39159c1e1b81df86305abb181bdf9,train_03567.png; train_06654.png,0; 1,350.97; 198.64,2
7d6c6ba27cab735432121ff0654ee80e114ebd3556f032b2287b3ff553523329,train_00031.png; train_04964.png,1; 0,177.89; 326.33,2
7d7f130cb15eae2054abf0462d61dd26b5158eb9fef7121c32f5396ff3d18f01,train_00231.png; train_05178.png,0; 1,315.77; 235.38,2
7dc4db3476b2e5b1412f3f68d4c8d0668c2bbaa0317b6693278c2b23be2c1213,train_05647.png; train_07179.png,0; 1,332.38; 80.41,2
7dcb5974604f85aaf10cf771e8590eee9833f70ff63473b5123c28e34c0bec36,train_00283.png; train_05576.png,1; 0,317.48; 304.28,2
7e1414b0797f59f33d92d8392e697d674fdad78bc796a34bdcd0aa6cf023f925,train_02705.png; train_03012.png,0; 1,295.43; 356.25,2
7e2f1fc257da59324f76ecdef2a8c0bc01d0d266cbe66a329dec146aaa368394,train_00803.png; train_03906.png,0; 1,305.12; 300.89,2
7e57e4728414d6bd5fa0306b3c8809c1037586b70a30b81451c1ed587d849ed4,train_00203.png; train_05721.png,1; 0,189.04; 348.88,2
7e5a4c94a6da1d31a32fdc842c25f39538df9140c046eef513394ae6d48cfded,train_01814.png; train_04595.png,0; 1,289.14; 321.27,2
7e60582b80541fcb52b2b19ff6e0f396142914027afd7986f532217d6f8b2f28,train_02283.png; train_07183.png,1; 0,118.12; 313.45,2
7e613c2184c288ae73981ac5c792c9d97a25bf874f94c92a33c291b949c68e36,train_00225.png; train_00590.png,1; 0,346.74; 341.18,2
7e66d24d4dc9464bacf17fb060d0477c5082f7ca01aaffe819deeff526c9dd4a,train_00123.png; train_03907.png,0; 1,302.08; 87.89,2
7e78ea7fab55870dfba38a83218f685bdae16b04b31b3808f6dbc9eb3982382d,train_02109.png; train_03772.png,0; 1,299.65; 244.23,2
7eae615f40d8be979cb8b9a71edb92f0555769077b93703b3fdabf9a7c68e582,train_03484.png; train_06496.png,0; 1,338.64; 110.69,2
7eb2e450e19027c037cdb678de0b5db76700c8312b4941ac3a5e7284c6bd9753,train_02820.png; train_03898.png,0; 1,25.39; 277.67,2
7ecb30e2d337b0302532f6842afda2dba36ce3408856603461af662f87f4690d,train_02384.png; train_07750.png,1; 0,13.74; 310.11,2
7ed6224a97ba0309e1d3cfe79693f4e5df3a8aa6590684290223a385bbe4a6bf,train_02745.png; train_04156.png,1; 0,73.54; 207.95,2
7ed9dab3ca52927bc3c2a0b1bed2d67d3316992353be76b803cf0713c9db7434,train_01891.png; train_07295.png,0; 1,258.70; 327.44,2
7edd3b4c4373dabfca35ec8f980c9f6bbe3d7473295a94b903988aececf86935,train_00890.png; train_01359.png,1; 0,255.74; 312.53,2
7eff6757af4423921e1bab4cb07b05082ef4d2359d1b694ea250001015f2c23e,train_02429.png; train_04550.png,1; 0,347.73; 355.83,2
7f43abc1c09c1ae434aa920719cee2710be7e8556a05811881b62886a56e4d30,train_00079.png; train_02391.png,1; 0,49.28; 311.60,2
7f857658ad148a0f09176921adc9fd253ca191c46da2d22fc051ee54b8f1fee4,train_00802.png; train_00899.png,0; 1,218.25; 36.25,2
7fdc2b2c472246f386236b6304f96ae2ed35942e06482ae4fb03fea073d72d1f,train_05656.png; train_05659.png,1; 0,177.86; 287.56,2
8000150fa6fed549aaaf7f88f1451177a3a80e76e87882175924e1c8110152dd,train_02064.png; train_07566.png,1; 0,227.92; 279.12,2
80423d53316752f6f6ad72f27677d2730801d976ddfa456f4cda6d3903c64881,train_02288.png; train_05521.png,0; 1,355.20; 132.61,2
80463fbb9987b841ebded940e3033f720b8cbf98b1d864186c56af2a776f2ddb,train_01206.png; train_03405.png,1; 0,238.29; 352.43,2
8047f119a7b1812e4ae3354f76c5559a7e5477da103e7e37dc100c2f4099046d,train_01073.png; train_03739.png,0; 1,229.06; 293.33,2
804c88595e1caab9c8c3e023f1aec0d1f1180adc3d898cb433d4182fbfd66721,train_03260.png; train_03550.png,1; 0,103.85; 312.12,2
8053575013feaeffc673d830b264f3723b465adf940e2798ca6644f21b9b2704,train_05232.png; train_06810.png,1; 0,312.71; 337.95,2
8074d025ae28eb78bf98e911a2edd016a42c203abf2dc800061d4b3383207fba,train_00921.png; train_07718.png,1; 0,5.77; 317.42,2
80b0f8758bb86b438d8384ac0ce10d5aa3b122acf3071d68e3ceaa53230a596d,train_03454.png; train_06162.png,0; 1,307.58; 354.95,2
8120058abdaad1fc9c971e2d09b2b021b4846f0cfa0e57b11bfecbd915482adf,train_03599.png; train_05003.png,1; 0,159.98; 89.98,2
81366a94b74c6f1a495118eaff3e5deaf4ade7a6202cb0d10a80a2eb6e21bb5b,train_00478.png; train_04264.png,0; 1,22.52; 194.77,2
81467dccf61cbb6409febe99a9aeba37963f8c46d2707d0a52d9807482acd0fa,train_00009.png; train_00265.png,0; 1,177.07; 239.59,2
817fb81defaf8c8f207b5549265123c225aa6a635471d64cfbf3cde363f7874e,train_01285.png; train_04690.png,1; 0,358.97; 158.71,2
818c286958a27b846296bd2c32d2569d5b4f9a52e8a5840d948642fb8ff7c78d,train_03551.png; train_07639.png,0; 1,332.39; 308.41,2
81a0399df77eeead8e05a98b96150e8d10bd24e99742a4941e54c298b28ae870,train_07272.png; train_07843.png,0; 1,277.35; 85.49,2
81befe63360baf0be59cb4ece3a13bffb13a071803a7f7a823e15a0470be81ad,train_01689.png; train_02566.png,1; 0,114.77; 304.15,2
826e868968799f83f2a8f54e54e1bc2fbdace92c3fee72e8b283412567983ea7,train_00647.png; train_07198.png,1; 0,75.67; 303.31,2
8275a8b29b58ce8202c3fc61a91a3f1e4c586003ee7c6c2088c3d53f96d499e6,train_04779.png; train_05654.png,1; 0,124.00; 332.78,2
8277043caa24434cb7978adeac57885750b1c946b156479b4122d9ee8c5accdd,train_04760.png; train_05031.png,1; 0,174.11; 295.31,2
82a0bdf6dc5a0d4a8e291fb4091a6d7fde6dba97ede81ac90e8cab21b404ba61,train_01937.png; train_04188.png,0; 1,270.65; 288.06,2
82ac9e2c28beb707c0f813cd3d0080f54246d056b6630942cbce2adfc503e0b1,train_00224.png; train_05663.png,1; 0,32.78; 328.97,2
82cd6d28e791eadd364ab03d2522339c73bcbd8893cbb7c073b3c87a7ce58024,train_03516.png; train_05668.png,1; 0,262.83; 290.03,2
831a06de52ff87d776d8ca0413babadca714c3165cfc70fd96dd98ecdf5f247c,train_01478.png; train_02925.png,0; 1,274.30; 246.16,2
8346712a9206f8123d0773b9db6ab7fbbdcb359dd4711f342339862dbe9f141d,train_00865.png; train_07147.png,0; 1,319.35; 203.56,2
835cddab2b276ec0765736220825fcd71e263330a29abc439c94cd8a85d47a0c,train_06170.png; train_06214.png,0; 1,316.74; 266.24,2
837cc751f3fb8e3b6e9d256fc7b60595219eeb241a62062636108a4b0b2eb647,train_01540.png; train_07797.png,0; 1,308.37; 56.68,2
8387a2ff9cc4e6fd5cd176e817aa006fdb11352b380dff274f1c9654eeaf4ed6,train_04489.png; train_05933.png,1; 0,188.36; 43.62,2
83e43c58ec3e279af6c859d0e612706bf51e5934e8c8e18b880ebbeb8be20dbd,train_03003.png; train_05050.png,0; 1,196.36; 122.30,2
83ee658d60c2e0d54727be3a3e99cdfea3ae50b073cb786e5deee9cf5a62c430,train_02680.png; train_03892.png,0; 1,336.35; 0.51,2
83ef217c005be56843681b258d01e5d3cc8e6f68c3888e1370431fbd93c16680,train_05784.png; train_07470.png,0; 1,359.43; 194.17,2
83fb25c7421f664dc4d573353c8c98c0925ab1750bfdf5f325702a897c1358a5,train_00073.png; train_03376.png,1; 0,168.74; 275.53,2
